lat,lon
28.500468964898364,77.06581048714214
28.500651356692885,77.06559822674897
28.501128061052643,77.06555577467032
28.501608908486013,77.06554634087504
28.501874202683688,77.06553219018215
28.50218923867708,77.06553219018215
28.502462821803014,77.06550388879637
28.5025084189217,77.06527747771011
28.50241722466461,77.06494729487598
