lat,lon
28.50249074161554,77.06763561718869
28.502261547499607,77.06744802111254
28.502088646345882,77.06727872709259
28.501879556200095,77.06709570653048
28.501629634627637,77.06686235531372
28.501347758867134,77.06660292594405
28.50129801600771,77.06656047386538
28.50114049679815,77.06641425003883
28.500767424048078,77.06612180238575
